Datum;Liga;Typ;Runde;Heim;Gast;Heim_Link;Gast_Link;Spielort_Name;Adresse;Latitude;Longitude;Quelle;link;error
2026-05-03 11:00:00;Oberliga B;Mann;20. Runde;Gartenstadt;Marianum;https://vereine.oefb.at/ASVGartenstadt/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/RsvMarianumPost17/Mannschaften/Saison-2025-26/KM/Kader/;ASKÖ XX;"Hopsagasse 5, 1200 Wien, Stadtauswärts: Donaukanal Begleitstraße B227; Abfahrt Brigittenau; bei der ersten Ampel nach der Abfahrt links in die Forsthausgasse und abermals links in die Hopsagasse. Stadteinwärts: Von Nordbrücke ... von Nußdorfer Lände - Ausfahrt Döbling, erste Ampel links in die Muthgasse; nächste Ampel links über die Heiligenstädter Brücke; abermals links auf die Brigittenauer Lände; bei der nachfolgenden Ampel nach rechts in die Forsthaus- gasse und links in die Hopsagasse.";48.247288;16.371731;https://www.oefb.at/bewerbe/Spiel/3882471/?Gartenstadt-vs-Marianum;https://www.oefb.at/bewerbe/Spiel/3882471/?Gartenstadt-vs-Marianum;
2026-05-08 20:00:00;Oberliga B;Mann;21. Runde;Torin Adler;UFK Schwemm;https://vereine.oefb.at/FcTorinAdler/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/UfkSchwemm/Mannschaften/Saison-2025-26/KM/Kader/;Ostbahn 11;Hasenleitengasse 49, 1110 Wien;48.164581;16.419164;https://www.oefb.at/bewerbe/Spiel/3882363/?Torin-Adler-vs-UFK-Schwemm;https://www.oefb.at/bewerbe/Spiel/3882363/?Torin-Adler-vs-UFK-Schwemm;
2026-05-03 16:00:00;Oberliga B;Mann;20. Runde;Royal Persia;Torin Adler;https://vereine.oefb.at/FcRoyalPersia/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcTorinAdler/Mannschaften/Saison-2025-26/KM/Kader/;Donau;Weissauweg 1, 1220 Wien;48.230013;16.421625;https://www.oefb.at/bewerbe/Spiel/3882532/?Royal-Persia-vs-Torin-Adler;https://www.oefb.at/bewerbe/Spiel/3882532/?Royal-Persia-vs-Torin-Adler;
2026-05-09 13:00:00;Oberliga B;Mann;21. Runde;FCJ Alt-Ottakring;SC Großfeld;https://vereine.oefb.at/FCJ/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SCGrossfeld/Mannschaften/Saison-2025-26/KM/Kader/;Kinkplatz - Austria 13;Kinkplatz, 1140 Wien;48.199991;16.276404;https://www.oefb.at/bewerbe/Spiel/3882296/?FCJ-Alt-Ottakring-vs-SC-Grossfeld;https://www.oefb.at/bewerbe/Spiel/3882296/?FCJ-Alt-Ottakring-vs-SC-Grossfeld;
2026-05-09 14:45:00;Oberliga B;Mann;21. Runde;KSC / FCB Donaustadt;Aspern;https://vereine.oefb.at/KscFcbDonaustadt/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SVAspern/Mannschaften/Saison-2025-26/KM/Kader/;Donaustadt - Gemeinde Wien 22;Am Langen Felde 60, 1220 Wien;48.250398;16.449018;https://www.oefb.at/bewerbe/Spiel/3882516/?KSC-FCB-Donaustadt-vs-Aspern;https://www.oefb.at/bewerbe/Spiel/3882516/?KSC-FCB-Donaustadt-vs-Aspern;
2026-05-09 16:15:00;Oberliga B;Mann;21. Runde;Marswiese;Gartenstadt;https://vereine.oefb.at/SzMarswiese/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ASVGartenstadt/Mannschaften/Saison-2025-26/KM/Kader/;Marswiese;Neuwaldegger Str. 57a, 1170 Wien;48.240031;16.277565;https://www.oefb.at/bewerbe/Spiel/3882353/?Marswiese-vs-Gartenstadt;https://www.oefb.at/bewerbe/Spiel/3882353/?Marswiese-vs-Gartenstadt;
2026-05-09 19:00:00;Oberliga B;Mann;21. Runde;Royal Persia;Hirschstetten;https://vereine.oefb.at/FcRoyalPersia/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SVHirschstetten/Mannschaften/Saison-2025-26/KM/Kader/;Donau;Weissauweg 1, 1220 Wien;48.230013;16.421625;https://www.oefb.at/bewerbe/Spiel/3882372/?Royal-Persia-vs-Hirschstetten;https://www.oefb.at/bewerbe/Spiel/3882372/?Royal-Persia-vs-Hirschstetten;
2026-05-10 16:00:00;Oberliga B;Mann;21. Runde;Marianum;Süssenbrunn;https://vereine.oefb.at/RsvMarianumPost17/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ScSuessenbrunn/Mannschaften/Saison-2025-26/KM/Kader/;Post Sportanlage;Roggendorfg. 2, 1170 Wien;48.223531;16.32412;https://www.oefb.at/bewerbe/Spiel/3882440/?Marianum-vs-Suessenbrunn;https://www.oefb.at/bewerbe/Spiel/3882440/?Marianum-vs-Suessenbrunn;
2026-05-09 16:00:00;Oberliga B;Mann;21. Runde;1210 Wien;SR Donaufeld 1b;https://vereine.oefb.at/1210Wien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SR-Donaufeld/Mannschaften/Saison-2025-26/KM-1b/Kader/;Nord Wien Platz;Jedlersdorfer Platz 25, 1210 Wien;48.28306;16.409595;https://www.oefb.at/bewerbe/Spiel/3882464/?1210-Wien-vs-SR-Donaufeld-1b;https://www.oefb.at/bewerbe/Spiel/3882464/?1210-Wien-vs-SR-Donaufeld-1b;
2026-05-16 15:00:00;Oberliga B;Mann;22. Runde;Hirschstetten;Marianum;https://vereine.oefb.at/SVHirschstetten/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/RsvMarianumPost17/Mannschaften/Saison-2025-26/KM/Kader/;WFV-22 Hirschstetten;Oberfeldgasse 41, 1220 Wien;48.241394;16.473635;https://www.oefb.at/bewerbe/Spiel/3882475/?Hirschstetten-vs-Marianum;https://www.oefb.at/bewerbe/Spiel/3882475/?Hirschstetten-vs-Marianum;
2026-05-16 16:30:00;Oberliga B;Mann;22. Runde;SC Großfeld;KSC / FCB Donaustadt;https://vereine.oefb.at/SCGrossfeld/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/KscFcbDonaustadt/Mannschaften/Saison-2025-26/KM/Kader/;Großfeld;Julius Ficker Str., 1210 Wien;48.265404;16.443979;https://www.oefb.at/bewerbe/Spiel/3882432/?SC-Grossfeld-vs-KSC-FCB-Donaustadt;https://www.oefb.at/bewerbe/Spiel/3882432/?SC-Grossfeld-vs-KSC-FCB-Donaustadt;
2026-05-16 14:15:00;Oberliga B;Mann;22. Runde;Süssenbrunn;Marswiese;https://vereine.oefb.at/ScSuessenbrunn/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SzMarswiese/Mannschaften/Saison-2025-26/KM/Kader/;Süssenbrunn;Pehamg. 6, 1220 Wien;48.277874;16.491976;https://www.oefb.at/bewerbe/Spiel/3882529/?Suessenbrunn-vs-Marswiese;https://www.oefb.at/bewerbe/Spiel/3882529/?Suessenbrunn-vs-Marswiese;
2026-05-16 15:15:00;Oberliga B;Mann;22. Runde;UFK Schwemm;Royal Persia;https://vereine.oefb.at/UfkSchwemm/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcRoyalPersia/Mannschaften/Saison-2025-26/KM/Kader/;Union Landhaus;Jochbergengasse, 1210 Wien;48.279498;16.40318;https://www.oefb.at/bewerbe/Spiel/3882328/?UFK-Schwemm-vs-Royal-Persia;https://www.oefb.at/bewerbe/Spiel/3882328/?UFK-Schwemm-vs-Royal-Persia;
2026-05-17 14:00:00;Oberliga B;Mann;22. Runde;SR Donaufeld 1b;FCJ Alt-Ottakring;https://vereine.oefb.at/SR-Donaufeld/Mannschaften/Saison-2025-26/KM-1b/Kader/;https://vereine.oefb.at/FCJ/Mannschaften/Saison-2025-26/KM/Kader/;Donaufeld;Nordmanngasse 24, 1210 Wien;48.250543;16.418322;https://www.oefb.at/bewerbe/Spiel/3882320/?SR-Donaufeld-1b-vs-FCJ-Alt-Ottakring;https://www.oefb.at/bewerbe/Spiel/3882320/?SR-Donaufeld-1b-vs-FCJ-Alt-Ottakring;
2026-05-17 11:00:00;Oberliga B;Mann;22. Runde;Aspern;Torin Adler;https://vereine.oefb.at/SVAspern/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcTorinAdler/Mannschaften/Saison-2025-26/KM/Kader/;Aspern;Biberhaufenweg 18, 1220 Wien;48.214871;16.48207;https://www.oefb.at/bewerbe/Spiel/3882283/?Aspern-vs-Torin-Adler;https://www.oefb.at/bewerbe/Spiel/3882283/?Aspern-vs-Torin-Adler;
2026-05-17 11:00:00;Oberliga B;Mann;22. Runde;Gartenstadt;1210 Wien;https://vereine.oefb.at/ASVGartenstadt/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/1210Wien/Mannschaften/Saison-2025-26/KM/Kader/;ASKÖ XX;"Hopsagasse 5, 1200 Wien, Stadtauswärts: Donaukanal Begleitstraße B227; Abfahrt Brigittenau; bei der ersten Ampel nach der Abfahrt links in die Forsthausgasse und abermals links in die Hopsagasse. Stadteinwärts: Von Nordbrücke ... von Nußdorfer Lände - Ausfahrt Döbling, erste Ampel links in die Muthgasse; nächste Ampel links über die Heiligenstädter Brücke; abermals links auf die Brigittenauer Lände; bei der nachfolgenden Ampel nach rechts in die Forsthaus- gasse und links in die Hopsagasse.";48.247288;16.371731;https://www.oefb.at/bewerbe/Spiel/3882359/?Gartenstadt-vs-1210-Wien;https://www.oefb.at/bewerbe/Spiel/3882359/?Gartenstadt-vs-1210-Wien;
2026-05-29 18:30:00;Oberliga B;Mann;23. Runde;Royal Persia;Aspern;https://vereine.oefb.at/FcRoyalPersia/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SVAspern/Mannschaften/Saison-2025-26/KM/Kader/;Donau;Weissauweg 1, 1220 Wien;48.230013;16.421625;https://www.oefb.at/bewerbe/Spiel/3882293/?Royal-Persia-vs-Aspern;https://www.oefb.at/bewerbe/Spiel/3882293/?Royal-Persia-vs-Aspern;
2026-05-29 19:30:00;Oberliga B;Mann;23. Runde;KSC / FCB Donaustadt;SR Donaufeld 1b;https://vereine.oefb.at/KscFcbDonaustadt/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SR-Donaufeld/Mannschaften/Saison-2025-26/KM-1b/Kader/;Donaustadt - Gemeinde Wien 22;Am Langen Felde 60, 1220 Wien;48.250398;16.449018;https://www.oefb.at/bewerbe/Spiel/3882436/?KSC-FCB-Donaustadt-vs-SR-Donaufeld-1b;https://www.oefb.at/bewerbe/Spiel/3882436/?KSC-FCB-Donaustadt-vs-SR-Donaufeld-1b;
2026-05-30 16:00:00;Oberliga B;Mann;23. Runde;1210 Wien;Süssenbrunn;https://vereine.oefb.at/1210Wien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ScSuessenbrunn/Mannschaften/Saison-2025-26/KM/Kader/;Nord Wien Platz;Jedlersdorfer Platz 25, 1210 Wien;48.28306;16.409595;https://www.oefb.at/bewerbe/Spiel/3882292/?1210-Wien-vs-Suessenbrunn;https://www.oefb.at/bewerbe/Spiel/3882292/?1210-Wien-vs-Suessenbrunn;
2026-05-30 16:15:00;Oberliga B;Mann;23. Runde;Marswiese;Marianum;https://vereine.oefb.at/SzMarswiese/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/RsvMarianumPost17/Mannschaften/Saison-2025-26/KM/Kader/;Marswiese;Neuwaldegger Str. 57a, 1170 Wien;48.240031;16.277565;https://www.oefb.at/bewerbe/Spiel/3882567/?Marswiese-vs-Marianum;https://www.oefb.at/bewerbe/Spiel/3882567/?Marswiese-vs-Marianum;
2026-06-06 14:15:00;Oberliga B;Mann;24. Runde;Süssenbrunn;FCJ Alt-Ottakring;https://vereine.oefb.at/ScSuessenbrunn/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FCJ/Mannschaften/Saison-2025-26/KM/Kader/;Süssenbrunn;Pehamg. 6, 1220 Wien;48.277874;16.491976;https://www.oefb.at/bewerbe/Spiel/3882446/?Suessenbrunn-vs-FCJ-Alt-Ottakring;https://www.oefb.at/bewerbe/Spiel/3882446/?Suessenbrunn-vs-FCJ-Alt-Ottakring;
2026-05-30 15:15:00;Oberliga B;Mann;23. Runde;UFK Schwemm;Hirschstetten;https://vereine.oefb.at/UfkSchwemm/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SVHirschstetten/Mannschaften/Saison-2025-26/KM/Kader/;Union Landhaus;Jochbergengasse, 1210 Wien;48.279498;16.40318;https://www.oefb.at/bewerbe/Spiel/3882409/?UFK-Schwemm-vs-Hirschstetten;https://www.oefb.at/bewerbe/Spiel/3882409/?UFK-Schwemm-vs-Hirschstetten;
2026-05-30 13:00:00;Oberliga B;Mann;23. Runde;FCJ Alt-Ottakring;Gartenstadt;https://vereine.oefb.at/FCJ/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ASVGartenstadt/Mannschaften/Saison-2025-26/KM/Kader/;Kinkplatz - Austria 13;Kinkplatz, 1140 Wien;48.199991;16.276404;https://www.oefb.at/bewerbe/Spiel/3882505/?FCJ-Alt-Ottakring-vs-Gartenstadt;https://www.oefb.at/bewerbe/Spiel/3882505/?FCJ-Alt-Ottakring-vs-Gartenstadt;
2026-05-31 14:30:00;Oberliga B;Mann;23. Runde;Torin Adler;SC Großfeld;https://vereine.oefb.at/FcTorinAdler/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SCGrossfeld/Mannschaften/Saison-2025-26/KM/Kader/;Ostbahn 11;Hasenleitengasse 49, 1110 Wien;48.164581;16.419164;https://www.oefb.at/bewerbe/Spiel/3882523/?Torin-Adler-vs-SC-Grossfeld;https://www.oefb.at/bewerbe/Spiel/3882523/?Torin-Adler-vs-SC-Grossfeld;
2026-06-06 16:30:00;Oberliga B;Mann;24. Runde;SC Großfeld;Royal Persia;https://vereine.oefb.at/SCGrossfeld/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcRoyalPersia/Mannschaften/Saison-2025-26/KM/Kader/;Großfeld;Julius Ficker Str., 1210 Wien;48.265404;16.443979;https://www.oefb.at/bewerbe/Spiel/3882343/?SC-Grossfeld-vs-Royal-Persia;https://www.oefb.at/bewerbe/Spiel/3882343/?SC-Grossfeld-vs-Royal-Persia;
2026-06-07 11:00:00;Oberliga B;Mann;24. Runde;Gartenstadt;KSC / FCB Donaustadt;https://vereine.oefb.at/ASVGartenstadt/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/KscFcbDonaustadt/Mannschaften/Saison-2025-26/KM/Kader/;ASKÖ XX;"Hopsagasse 5, 1200 Wien, Stadtauswärts: Donaukanal Begleitstraße B227; Abfahrt Brigittenau; bei der ersten Ampel nach der Abfahrt links in die Forsthausgasse und abermals links in die Hopsagasse. Stadteinwärts: Von Nordbrücke ... von Nußdorfer Lände - Ausfahrt Döbling, erste Ampel links in die Muthgasse; nächste Ampel links über die Heiligenstädter Brücke; abermals links auf die Brigittenauer Lände; bei der nachfolgenden Ampel nach rechts in die Forsthaus- gasse und links in die Hopsagasse.";48.247288;16.371731;https://www.oefb.at/bewerbe/Spiel/3882394/?Gartenstadt-vs-KSC-FCB-Donaustadt;https://www.oefb.at/bewerbe/Spiel/3882394/?Gartenstadt-vs-KSC-FCB-Donaustadt;
2026-06-06 15:00:00;Oberliga B;Mann;24. Runde;Hirschstetten;Marswiese;https://vereine.oefb.at/SVHirschstetten/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SzMarswiese/Mannschaften/Saison-2025-26/KM/Kader/;WFV-22 Hirschstetten;Oberfeldgasse 41, 1220 Wien;48.241394;16.473635;https://www.oefb.at/bewerbe/Spiel/3882354/?Hirschstetten-vs-Marswiese;https://www.oefb.at/bewerbe/Spiel/3882354/?Hirschstetten-vs-Marswiese;
2026-06-07 16:00:00;Oberliga B;Mann;24. Runde;SR Donaufeld 1b;Torin Adler;https://vereine.oefb.at/SR-Donaufeld/Mannschaften/Saison-2025-26/KM-1b/Kader/;https://vereine.oefb.at/FcTorinAdler/Mannschaften/Saison-2025-26/KM/Kader/;Donaufeld;Nordmanngasse 24, 1210 Wien;48.250543;16.418322;https://www.oefb.at/bewerbe/Spiel/3882273/?SR-Donaufeld-1b-vs-Torin-Adler;https://www.oefb.at/bewerbe/Spiel/3882273/?SR-Donaufeld-1b-vs-Torin-Adler;
2026-06-07 11:00:00;Oberliga B;Mann;24. Runde;Aspern;UFK Schwemm;https://vereine.oefb.at/SVAspern/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/UfkSchwemm/Mannschaften/Saison-2025-26/KM/Kader/;Aspern;Biberhaufenweg 18, 1220 Wien;48.214871;16.48207;https://www.oefb.at/bewerbe/Spiel/3882571/?Aspern-vs-UFK-Schwemm;https://www.oefb.at/bewerbe/Spiel/3882571/?Aspern-vs-UFK-Schwemm;
2026-06-07 16:00:00;Oberliga B;Mann;24. Runde;Marianum;1210 Wien;https://vereine.oefb.at/RsvMarianumPost17/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/1210Wien/Mannschaften/Saison-2025-26/KM/Kader/;Post Sportanlage;Roggendorfg. 2, 1170 Wien;48.223531;16.32412;https://www.oefb.at/bewerbe/Spiel/3882288/?Marianum-vs-1210-Wien;https://www.oefb.at/bewerbe/Spiel/3882288/?Marianum-vs-1210-Wien;
2026-06-12 18:30:00;Oberliga B;Mann;25. Runde;Royal Persia;SR Donaufeld 1b;https://vereine.oefb.at/FcRoyalPersia/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SR-Donaufeld/Mannschaften/Saison-2025-26/KM-1b/Kader/;Donau;Weissauweg 1, 1220 Wien;48.230013;16.421625;https://www.oefb.at/bewerbe/Spiel/3882412/?Royal-Persia-vs-SR-Donaufeld-1b;https://www.oefb.at/bewerbe/Spiel/3882412/?Royal-Persia-vs-SR-Donaufeld-1b;
2026-06-12 20:15:00;Oberliga B;Mann;25. Runde;UFK Schwemm;SC Großfeld;https://vereine.oefb.at/UfkSchwemm/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SCGrossfeld/Mannschaften/Saison-2025-26/KM/Kader/;Union Landhaus;Jochbergengasse, 1210 Wien;48.279498;16.40318;https://www.oefb.at/bewerbe/Spiel/3882538/?UFK-Schwemm-vs-SC-Grossfeld;https://www.oefb.at/bewerbe/Spiel/3882538/?UFK-Schwemm-vs-SC-Grossfeld;
2026-06-13 16:00:00;Oberliga B;Mann;25. Runde;1210 Wien;Marswiese;https://vereine.oefb.at/1210Wien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SzMarswiese/Mannschaften/Saison-2025-26/KM/Kader/;Nord Wien Platz;Jedlersdorfer Platz 25, 1210 Wien;48.28306;16.409595;https://www.oefb.at/bewerbe/Spiel/3882355/?1210-Wien-vs-Marswiese;https://www.oefb.at/bewerbe/Spiel/3882355/?1210-Wien-vs-Marswiese;
2026-06-13 17:30:00;Oberliga B;Mann;25. Runde;Aspern;Hirschstetten;https://vereine.oefb.at/SVAspern/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SVHirschstetten/Mannschaften/Saison-2025-26/KM/Kader/;Aspern;Biberhaufenweg 18, 1220 Wien;48.214871;16.48207;https://www.oefb.at/bewerbe/Spiel/3882350/?Aspern-vs-Hirschstetten;https://www.oefb.at/bewerbe/Spiel/3882350/?Aspern-vs-Hirschstetten;
2026-06-13 18:00:00;Oberliga B;Mann;25. Runde;FCJ Alt-Ottakring;Marianum;https://vereine.oefb.at/FCJ/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/RsvMarianumPost17/Mannschaften/Saison-2025-26/KM/Kader/;Kinkplatz - Austria 13;Kinkplatz, 1140 Wien;48.199991;16.276404;https://www.oefb.at/bewerbe/Spiel/3882587/?FCJ-Alt-Ottakring-vs-Marianum;https://www.oefb.at/bewerbe/Spiel/3882587/?FCJ-Alt-Ottakring-vs-Marianum;
2026-06-14 20:00:00;Oberliga B;Mann;25. Runde;Torin Adler;Gartenstadt;https://vereine.oefb.at/FcTorinAdler/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ASVGartenstadt/Mannschaften/Saison-2025-26/KM/Kader/;Ostbahn 11;Hasenleitengasse 49, 1110 Wien;48.164581;16.419164;https://www.oefb.at/bewerbe/Spiel/3882386/?Torin-Adler-vs-Gartenstadt;https://www.oefb.at/bewerbe/Spiel/3882386/?Torin-Adler-vs-Gartenstadt;
2026-03-07 15:00:00;Oberliga B;Mann;26. Runde;Hirschstetten;1210 Wien;https://vereine.oefb.at/SVHirschstetten/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/1210Wien/Mannschaften/Saison-2025-26/KM/Kader/;WFV-22 Hirschstetten;Oberfeldgasse 41, 1220 Wien;48.241394;16.473635;https://www.oefb.at/bewerbe/Spiel/3882576/?Hirschstetten-vs-1210-Wien;https://www.oefb.at/bewerbe/Spiel/3882576/?Hirschstetten-vs-1210-Wien;
2026-03-07 17:30:00;Oberliga B;Mann;26. Runde;SR Donaufeld 1b;UFK Schwemm;https://vereine.oefb.at/SR-Donaufeld/Mannschaften/Saison-2025-26/KM-1b/Kader/;https://vereine.oefb.at/UfkSchwemm/Mannschaften/Saison-2025-26/KM/Kader/;Donaufeld;Nordmanngasse 24, 1210 Wien;48.250543;16.418322;https://www.oefb.at/bewerbe/Spiel/3882450/?SR-Donaufeld-1b-vs-UFK-Schwemm;https://www.oefb.at/bewerbe/Spiel/3882450/?SR-Donaufeld-1b-vs-UFK-Schwemm;
2026-06-13 17:00:00;Oberliga B;Mann;25. Runde;KSC / FCB Donaustadt;Süssenbrunn;https://vereine.oefb.at/KscFcbDonaustadt/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ScSuessenbrunn/Mannschaften/Saison-2025-26/KM/Kader/;Donaustadt - Gemeinde Wien 22;Am Langen Felde 60, 1220 Wien;48.250398;16.449018;https://www.oefb.at/bewerbe/Spiel/3882493/?KSC-FCB-Donaustadt-vs-Suessenbrunn;https://www.oefb.at/bewerbe/Spiel/3882493/?KSC-FCB-Donaustadt-vs-Suessenbrunn;
2026-03-07 15:15:00;Oberliga B;Mann;26. Runde;Marswiese;FCJ Alt-Ottakring;https://vereine.oefb.at/SzMarswiese/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FCJ/Mannschaften/Saison-2025-26/KM/Kader/;Marswiese;Neuwaldegger Str. 57a, 1170 Wien;48.240031;16.277565;https://www.oefb.at/bewerbe/Spiel/3882467/?Marswiese-vs-FCJ-Alt-Ottakring;https://www.oefb.at/bewerbe/Spiel/3882467/?Marswiese-vs-FCJ-Alt-Ottakring;
2026-03-07 14:15:00;Oberliga B;Mann;26. Runde;Süssenbrunn;Torin Adler;https://vereine.oefb.at/ScSuessenbrunn/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcTorinAdler/Mannschaften/Saison-2025-26/KM/Kader/;Süssenbrunn;Pehamg. 6, 1220 Wien;48.277874;16.491976;https://www.oefb.at/bewerbe/Spiel/3882524/?Suessenbrunn-vs-Torin-Adler;https://www.oefb.at/bewerbe/Spiel/3882524/?Suessenbrunn-vs-Torin-Adler;
2026-03-07 14:30:00;Oberliga B;Mann;26. Runde;SC Großfeld;Aspern;https://vereine.oefb.at/SCGrossfeld/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SVAspern/Mannschaften/Saison-2025-26/KM/Kader/;Großfeld;Julius Ficker Str., 1210 Wien;48.265404;16.443979;https://www.oefb.at/bewerbe/Spiel/3882262/?SC-Grossfeld-vs-Aspern;https://www.oefb.at/bewerbe/Spiel/3882262/?SC-Grossfeld-vs-Aspern;
2026-03-08 11:00:00;Oberliga B;Mann;26. Runde;Gartenstadt;Royal Persia;https://vereine.oefb.at/ASVGartenstadt/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcRoyalPersia/Mannschaften/Saison-2025-26/KM/Kader/;ASKÖ XX;"Hopsagasse 5, 1200 Wien, Stadtauswärts: Donaukanal Begleitstraße B227; Abfahrt Brigittenau; bei der ersten Ampel nach der Abfahrt links in die Forsthausgasse und abermals links in die Hopsagasse. Stadteinwärts: Von Nordbrücke ... von Nußdorfer Lände - Ausfahrt Döbling, erste Ampel links in die Muthgasse; nächste Ampel links über die Heiligenstädter Brücke; abermals links auf die Brigittenauer Lände; bei der nachfolgenden Ampel nach rechts in die Forsthaus- gasse und links in die Hopsagasse.";48.247288;16.371731;https://www.oefb.at/bewerbe/Spiel/3882506/?Gartenstadt-vs-Royal-Persia;https://www.oefb.at/bewerbe/Spiel/3882506/?Gartenstadt-vs-Royal-Persia;
2026-03-08 16:00:00;Oberliga B;Mann;26. Runde;Marianum;KSC / FCB Donaustadt;https://vereine.oefb.at/RsvMarianumPost17/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/KscFcbDonaustadt/Mannschaften/Saison-2025-26/KM/Kader/;Post Sportanlage;Roggendorfg. 2, 1170 Wien;48.223531;16.32412;https://www.oefb.at/bewerbe/Spiel/3882425/?Marianum-vs-KSC-FCB-Donaustadt;https://www.oefb.at/bewerbe/Spiel/3882425/?Marianum-vs-KSC-FCB-Donaustadt;
;;;;;;;;;;;;https://www.oefb.at/bewerbe/Bewerb/Spielplan/227122?Oberliga-A-Reserve#;https://www.oefb.at/bewerbe/Bewerb/Spielplan/227122?Oberliga-A-Reserve#;"Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":"".date""}
  (Session info: chrome=144.0.7559.96); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
#0 0x56535046eafa <unknown>
#1 0x56534fe8860f <unknown>
#2 0x56534fedda16 <unknown>
#3 0x56534feddc51 <unknown>
#4 0x56534fed1386 <unknown>
#5 0x56534fed1267 <unknown>
#6 0x56534ff2662b <unknown>
#7 0x56534fecf842 <unknown>
#8 0x56534fed0631 <unknown>
#9 0x565350434689 <unknown>
#10 0x565350437581 <unknown>
#11 0x565350420ca9 <unknown>
#12 0x56535043813e <unknown>
#13 0x5653504073a0 <unknown>
#14 0x56535045bfc8 <unknown>
#15 0x56535045c19b <unknown>
#16 0x56535046de68 <unknown>
#17 0x7f99df29caa4 <unknown>
#18 0x7f99df329c6c <unknown>
"
2025-08-29 20:00:00;Oberliga A Reserve;Mann;1. Runde;Gradisce;Ober St.Veit;https://vereine.oefb.at/ScGradisce/Mannschaften/Saison-2025-26/Res/Kader/;https://vereine.oefb.at/ASKOberSanktVeit/Mannschaften/Saison-2025-26/Res/Kader/;Gem.Wien 10, Eibesbrunnerg.;Eibesbrunnergasse 13, 1100 Wien;48.16619991249413;16.336755752563477;https://www.oefb.at/bewerbe/Spiel/3882146/?Gradisce-vs-Ober-St-Veit;https://www.oefb.at/bewerbe/Spiel/3882146/?Gradisce-vs-Ober-St-Veit;
2025-08-30 15:00:00;Oberliga A Reserve;Mann;1. Runde;Rennweger SV;Triester;https://vereine.oefb.at/RennwegerSV/Mannschaften/Saison-2025-26/Res/Kader/;https://vereine.oefb.at/UnionTriesterSC/Mannschaften/Saison-2025-26/Res/Kader/;Rennweg;Grasbergerg. 18, 1030 Wien;48.183499;16.398671;https://www.oefb.at/bewerbe/Spiel/3881999/?Rennweger-SV-vs-Triester;https://www.oefb.at/bewerbe/Spiel/3881999/?Rennweger-SV-vs-Triester;
